"","external_gene_name","logFC"
"812","NFE2",4.36731928843001
"813","TUBA1B",2.28788199315808
"814","STIL",3.51985459656571
"815","HJURP",5.37146480810541
"816","COL10A1",4.04168877247956
"817","RAB9B",-3.93260422009149
"818","NRK",-5.45042246064842
"819","TNFAIP6",2.97183024667707
"820","ACVR1C",-3.30787602396056
"821","RAB38",2.08825213450124
"822","CKS2",4.4400397469607
"823","INHA",-4.93246166673651
"824","OBSL1",-2.34707361860193
"825","CTCFL",9.54873979794468
"826","PI3",7.67516469825206
"827","SNX21",-2.67355815138374
"828","SLPI",7.84223927583054
"829","KCNS1",6.18225466163672
"830","SLC12A5",2.76401701419721
"831","SDC4",2.12854231401535
"832","PARD6B",3.3045142975632
"833","PPP4R1L",-2.13924447130095
"834","KCNK15",5.07690999412252
"835","ZBP1",4.31514867931818
"836","ATP8A1",-3.527666602725
"837","POF1B",4.65765867632844
"838","HIF3A",-2.09123883121085
"839","GRM4",3.21157268349314
"840","PACSIN1",2.52460091787373
"841","RPS10",-7.70976841319427
"842","H2BC11",3.96893793587349
"843","SPDEF",6.98517823195627
"844","TREM1",3.02581247347926
"845","CDKN1A",-2.60695264740644
"846","RAB17",2.92979858538513
"847","SCGB1D2",7.65403655828337
"848","SCGB2A1",8.92713909856941
"849","MT1G",6.81259553775693
"850","HROB",2.38398556089225
"851","TMEM255A",-2.67513222925493
"852","SOX9",6.34005443464297
"853","HS3ST3B1",-2.53751702665576
"854","FNDC11",2.36747457451835
"855","PPDPF",2.46205320800922
"856","IL1B",2.91598918369629
"857","CHCHD5",2.02579061885278
"858","PAX8",6.48698952462822
"859","PSD4",3.66407133275843
"860","SH2D3A",3.20392082527737
"861","RTN2",2.36536226464354
"862","FOXA2",6.53213062970226
"863","OVOL2",8.32045216525917
"864","LRRN4",3.24997948921231
"865","FAM110A",2.42704533585957
"866","MMP24",3.02997778734919
"867","ROMO1",2.15927697487903
"868","ST3GAL3",-3.68241892776326
"869","KLC1",-2.62092170174156
"870","F10",-3.44890225282481
"871","IGFLR1",-2.2091208148219
"872","HCST",2.7369391614386
"873","COX6B1",2.4892630729757
"874","NR1D1",-3.19621837716304
"875","PRRG2",5.05333385384506
"876","IFI6",4.51949563320198
"877","SIX1",5.36830146753161
"878","RHOJ",-2.37448681167668
"879","DLGAP5",5.30258514728817
"880","L3HYPDH",-2.05242515087758
"881","AIF1L",3.01885515869976
"882","ARMCX1",-2.30424452584325
"883","OMD",-2.9056176848334
"884","EDN2",5.80934283565014
"885","PLAAT1",4.26142193449101
"886","TSPAN8",-2.58771789071573
"887","RAB3IP",2.49476874972334
"888","PTPRB",-2.11393869344302
"889","AUNIP",3.93993134392854
"890","PLA2G5",-6.42476690643642
"891","ADGRE2",2.1476554845438
"892","KLF2",-3.21830614271181
"893","SYNGR3",2.9672951039458
"894","PKMYT1",5.61800742450869
"895","FBXL16",4.34468902329469
"896","EMC6",-2.91308109885137
"897","PNKD",2.50171195610537
"898","GNG11",-3.12392135720068
"899","GNGT1",3.95899984214495
"900","LRFN1",3.12735830318981
"901","SRD5A3",3.60694709095242
"902","TUBGCP6",-2.61935810516002
"903","ADM2",5.44886344222273
"904","MGAT3",2.66975310874917
"905","RAC2",2.15638877293134
"906","RIBC2",3.93940833294115
"907","KRT17",6.22892516496418
"908","IRF5",2.84262508666965
"909","LRRC17",-3.470107041987
"910","MRPS12",2.44636051467804
"911","HOXD1",5.47977441094492
"912","EIF2S2P4",2.88246251661719
"913","SNRPN",-3.43871153254337
"914","TMOD2",-2.4796265285868
"915","TTBK2",-2.38920094523434
"916","KNSTRN",2.08294552314659
"917","CHAC1",2.9014239973581
"918","BBOX1",7.76092813096407
"919","E2F8",6.36063489648634
"920","PIMREG",3.94769543621551
"921","USP6",-3.60070596115125
"922","SLC44A2",2.17545852113407
"923","AP1M2",8.57028827977859
"924","MTUS1",-2.50773551060668
"925","KLK14",2.77241293554121
"926","KLK10",3.30067220826765
"927","KLK8",7.91443619797542
"928","RIPK3",2.15115947637107
"929","EGLN3",3.19353973480403
"930","CDO1",-3.26063839066875
"931","FOXJ1",7.56047370059809
"932","ARHGEF6",-2.34869205209238
"933","MAP7D3",-2.00190502632439
"934","CDKN1C",-2.28715754784657
"935","SGO1",5.33859227033888
"936","SHC2",-2.64491637933461
"937","PHF10",-2.14164956870716
"938","NALF2",3.83023808761015
"939","GNL3L",3.25432643787842
"940","CNN1",-3.1860114850391
"941","THEM6",3.57871378321222
"942","GADD45G",-2.93710680940844
"943","LRCH2",-2.32515055956513
"944","KIF1A",4.71026176624839
"945","ARPC1B",-3.58634680950487
"946","FCHO1",3.39392245813046
"947","KLHDC7B",6.10614775117081
"948","GDF15",2.19544625272701
"949","LSM4",2.31979804809847
"950","CRB3",6.17886683198301
"951","SAMD10",5.69946744955595
"952","LSP1",2.31101520693039
"953","H19",2.54828519978798
"954","PNPLA7",-4.34093840997726
"955","RBBP8NL",8.63493518777105
"956","LAMA5",2.24471894428841
"957","ASS1",3.2997291318675
"958","TMEM160",2.76649144931491
"959","ARHGEF16",2.08313483598551
"960","SMPDL3B",7.8466708596528
"961","THEMIS2",3.04833195143668
"962","PPAN",-2.41902728576934
"963","PNCK",2.75287059612241
"964","DUSP9",2.03766283819372
"965","ZNF331",-3.94658917062376
"966","CASZ1",2.10508138130817
"967","RGN",-2.58101942662094
"968","AKAP12",-3.26989928933344
"969","SYNE1",-4.83845499611664
"970","ULBP3",4.36556263755891
"971","EPS8L1",5.10148906377599
"972","TTLL9",2.11353431831808
"973","EDA2R",-3.05727807366411
"974","C1QL1",4.06431810204224
"975","GINS2",2.81738200876097
"976","COX7B",2.36059510108695
"977","PRR7",5.34571550187459
"978","IDO1",5.74347786933716
"979","RAB11FIP4",3.13084235135814
"980","SH3BP5",-2.30092078031499
"981","GALNT15",-4.89973544603339
"982","SLC6A6",-2.65255525059121
"983","KCNC3",5.02971040635543
"984","NAPSB",3.43711185280161
"985","GFPT2",-3.10760047014272
"986","AOC3",-3.00211578939953
"987","ANKHD1",-6.62460055296546
"988","ANO1",2.07237642432728
"989","KREMEN2",7.64088695460391
"990","TOP2A",5.21282766688042
"991","PPP1R1B",2.84917999303665
"992","RHPN2",4.20171936178541
"993","FAAP24",2.41647683609951
"994","PODNL1",2.23204732355751
"995","FBXW9",2.1654487520233
"996","SLC6A11",5.4791004152685
"997","PPARG",-2.75073751303498
"998","NUP210",3.93479429076757
"999","SCLY",-2.30994199899028
"1000","SERPINF1",-2.45790073590242
"1001","PNISR",-2.70957712213172
"1002","JCHAIN",3.23682141017071
"1003","ITGB4",3.97268056534833
"1004","TRIM47",2.04404174417536
"1005","GPS2",-5.74648691917244
"1006","RGS22",-3.4585019369895
"1007","MATN2",-2.276797726079
"1008","SNAP25",-2.18716149777449
"1009","PCNA",2.1049832730792
"1010","RAB25",7.15616368621822
"1011","ALDH3B2",8.9697816547395
"1012","TESMIN",3.50761741788468
"1013","MUTYH",-4.15460246213107
"1014","RBM38",2.1426476693214
"1015","VSTM2L",5.12860387253166
"1016","DMGDH",-2.01566018627451
"1017","BHMT2",-2.21491410662815
"1018","KANK4",4.33130593288506
"1019","CASP9",-2.63445543408967
"1020","ALOX5AP",2.08212964925358
"1021","WASF3",-2.93953685661226
"1022","CHI3L1",4.96739226600162
"1023","LGR6",3.76178809234978
"1024","DCLK1",-2.89666916976884
"1025","CCNA1",5.94169656907176
"1026","EPSTI1",2.0183990685879
"1027","POSTN",2.93774129267329
"1028","TCEAL4",-3.2942278040437
"1029","SLC39A11",2.5250161367667
"1030","PDE6B",2.70853791574558
"1031","MYH11",-5.23523059715695
"1032","ZDHHC8BP",-3.95731005084692
"1033","ZNF767P",-2.14923252335228
"1034","LRRIQ1",3.53224049917445
"1035","DYDC2",5.19384963906996
"1036","BMAL1",-2.13311701984146
"1037","LYVE1",-2.52433562822168
"1038","UNC79",2.575845629611
"1039","COX16",-2.3746129948681
"1040","TTC9",5.05583972253689
"1041","CTIF",-2.2713492890445
"1042","MRO",-2.70344031381515
"1043","CCNB1",3.78435336147646
"1044","CD180",3.30175270448349
"1045","CAMK1",-4.13467719130025
"1046","GSTM5",-6.48513654556266
"1047","GSTM3",-3.12409789516353
"1048","VAV3",4.54707940641908
"1049","PSRC1",2.2522428996086
"1050","SORT1",2.68629880287706
"1051","WNT2B",-2.78933087538854
"1052","VTCN1",8.66938851424636
"1053","NGF",-3.40054200493278
"1054","GRHL1",3.06128460822309
"1055","RSAD2",2.5368518379273
"1056","MYCN",2.58980427642427
"1057","CMPK2",3.1138075379301
"1058","LDHA",2.19533633652155
"1059","RPS15A",-2.69981505892149
"1060","IL2RA",2.9669582343893
"1061","KCTD1",3.19051699785156
"1062","CABLES1",2.36365736862748
"1063","CDCA8",4.98719667566828
"1064","HOOK1",3.52955786747328
"1065","CYP2J2",4.60635778000605
"1066","DSC2",5.33285969084887
"1067","DSC3",2.16038525997905
"1068","PDGFRA",-4.90758900635323
"1069","CLDN10",6.28349666359704
"1070","DZIP1",-2.12893467036141
"1071","ENTREP1",-3.7780382953654
"1072","PSAT1",4.3628548632777
"1073","HAVCR2",2.59416377800519
"1074","SDS",3.82074947866541
"1075","MSI1",2.92256899405534
"1076","TBX3",-3.85811978164553
"1077","OASL",5.30828353247979
"1078","RNFT2",2.73764647479475
"1079","BICDL1",2.78830852694413
"1080","DMTF1",-2.07718431806089
"1081","KCP",4.9459150674452
"1082","TES",2.39487373260793
"1083","EHF",8.46012541172392
"1084","PRRG4",4.65689303554836
"1085","AMHR2",-4.32542433306556
"1086","TESPA1",-2.65550655619984
"1087","TROAP",4.84866332706855
"1088","PAN2",-2.43784304844781
"1089","ESPL1",4.96710074607382
"1090","KRT87P",6.71059883487764
"1091","KRT7",7.33687397218562
"1092","KCNH3",3.15642400394734
"1093","MAP7",3.09292223899534
"1094","NHSL1",2.2437217328782
"1095","PKIB",3.58195684170127
"1096","TEC",2.32934118021288
"1097","FBXL8",-2.22867554465425
"1098","FHOD1",-2.04858702174539
"1099","EGLN1",-2.3690830888024
"1100","CAPN9",3.75945974576086
"1101","GLUL",-2.1921250887641
"1102","DOCK10",-3.16925088785332
"1103","WNT10A",7.18290504511989
"1104","COX5B",2.42743243770339
"1105","ANKRD36",-2.25310312887364
"1106","CKAP2",2.95265073117791
"1107","TBC1D4",-3.44262779855987
"1108","BORA",2.02595308218199
"1109","RPL13AP25",2.21893335831164
"1110","SCEL",4.02199221855457
"1111","LCP1",2.55647912696615
"1112","AOAH",2.09063451925214
"1113","MYO1G",2.02911307991393
"1114","ZFHX2",2.09842915159162
"1115","ABHD17C",3.1425696744854
"1116","MYCBPAP",-3.06715414368888
"1117","SRSF1",-2.18109200132759
"1118","RTP4",3.54791191478955
"1119","MRPL47",2.12531264035094
"1120","GALNT5",3.32732533917997
"1121","SCN7A",-6.92994951320323
"1122","GATA4",-4.70726856862971
"1123","IL1RN",4.13266146322315
"1124","KLF4",-2.8940718710591
"1125","KIF12",3.30275683887673
"1126","NR5A1",-3.38698696885035
"1127","CTSV",5.48223989074231
"1128","DSCC1",2.24359819610199
"1129","IL11RA",-2.23824254549536
"1130","FOXP4",2.39275856668806
"1131","TFAP2A",6.09120079496152
"1132","HMGA1",6.59190743852389
"1133","TPMT",2.09194987056939
"1134","RNF144B",3.17436428621859
"1135","C6orf52",2.80682345536689
"1136","FHDC1",2.86018565760274
"1137","CREBZF",-2.12205602149649
"1138","MRPL15",2.25278270371624
"1139","PI15",-3.53043763167929
"1140","GGH",3.56148287036136
"1141","TMPRSS4",9.21244646885983
"1142","MMP7",8.41843802660719
"1143","TRIM29",6.43754671982983
"1144","POU2F3",6.48636068099545
"1145","FXYD6",-3.77178991330195
"1146","TMPRSS13",5.28504627870593
"1147","MAPKBP1",-2.21274069997645
"1148","KIF23",3.44690377706588
"1149","KNL1",3.70630973946673
"1150","PAK6",3.38962359477836
"1151","STRA6",3.64901437568166
"1152","ZNF280D",-2.73993420815318
"1153","IFI44L",2.14876231598398
"1154","EMILIN1",-2.66697441788546
"1155","STAMBPL1",-2.90299818294734
"1156","KIF11",4.40771548693702
"1157","CEP55",5.92080509709187
"1158","ADAMTS14",3.50467696267354
"1159","AOX1",-4.60706564711548
"1160","OLA1",2.02644697139376
"1161","SENP7",-2.101473384088
"1162","RASGEF1B",2.09357917681915
"1163","GPAT3",-4.07966101689248
"1164","FGF2",-4.25285651890199
"1165","BLTP1",-2.5635045404175
"1166","MMRN1",-3.27578208147715
"1167","PRDM5",-3.47592014733745
"1168","CXCL9",5.2505891604319
"1169","FRAS1",3.13921415929671
"1170","SHROOM3",3.57279939837019
"1171","ANXA3",4.07119755330012
"1172","CENPE",2.84735478023687
"1173","LEF1",3.13992682128527
"1174","FBN2",2.52152392773765
"1175","MAPK8IP3",-2.11172823028343
"1176","B4GALNT3",2.94600651436873
"1177","ERP27",6.13031694797417
"1178","GABARAPL1",-2.83258382829631
"1179","AMIGO2",-2.35913216612533
"1180","LGR5",3.9465164796558
"1181","DUSP6",2.49850844382904
"1182","TMEM132B",2.5829083876208
"1183","GIT2",-2.27762370090547
"1184","SLC7A1",2.50685529087026
"1185","GPR84",2.89147507568907
"1186","N4BP2L1",-2.29759618190128
"1187","BRCA2",2.24511924962478
"1188","ITGB7",3.32452646495875
"1189","GALNT6",4.10818632133986
"1190","WDFY2",-2.2664331856476
"1191","HNRNPA1L2",-2.61626969067135
"1192","DIAPH3",4.60942451612142
"1193","SLAIN1",2.33917215217936
"1194","ESR2",-3.73504297533075
"1195","STON2",3.1050288328009
"1196","GPR65",2.59621444968036
"1197","PTGR2",-2.88514662749643
"1198","AK7",2.93347961331876
"1199","FAM181A",8.29465973642789
"1200","SORD",2.18275093094814
"1201","SLC27A2",3.44745513002084
"1202","FGF7",-3.67069264689426
"1203","BCL2A1",2.48545519526492
"1204","NEIL1",-2.33019862265316
"1205","MAN2C1",-2.01064301430366
"1206","PIF1",2.84353069532472
"1207","CYP11A1",-3.67664439674936
"1208","CCDC33",4.43115830853357
"1209","WDR93",2.26760924165427
"1210","NTRK3",-3.35064245900873
"1211","DET1",-4.25743186034633
"1212","IGSF6",2.49726212461492
"1213","MARVELD3",3.67703543991987
"1214","CHST4",5.1715048309798
"1215","GCSH",-2.08911170263538
"1216","CDH11",-2.45622886845197
"1217","ZSCAN32",3.62805170234204
"1218","KSR1",-2.54254848627848
"1219","TOM1L1",2.22038813443742
"1220","SKAP1",5.2750637523735
"1221","LRRC46",2.51356870023995
"1222","ABCA8",-6.23679495434829
"1223","ASXL3",-3.47233666315676
"1224","GATA6",-2.00288257886316
"1225","GREB1L",-3.92748949863653
"1226","ZMYND15",2.39321382119811
"1227","SAT2",-2.24311020513314
"1228","TMC6",2.97755918922564
"1229","SLC16A3",2.01515618406097
"1230","TTYH2",-2.645883337048
"1231","SECTM1",2.26884320046936
"1232","RNF165",2.61049926176044
"1233","MAPK4",-2.1420974380034
"1234","PMAIP1",3.89696052937759
"1235","GRB7",6.16794551958037
"1236","MIEN1",2.32992667077217
"1237","IGFBP4",-3.24753157583741
"1238","CACNA1A",2.2321746678808
"1239","MISP3",5.09794351422074
"1240","PLPP2",3.84363375543296
"1241","VAV1",2.68034518974027
"1242","TMEM91",-2.80713348452382
"1243","HUNK",2.99442769900874
"1244","COL6A1",-2.22024869831866
"1245","SIK1",-3.53320753430211
"1246","TRPM2",2.76616347691014
"1247","LMTK3",2.95179374999942
"1248","CBLC",8.00864960168605
"1249","ADAMTS10",-2.53275278499605
"1250","ERVK3-1",-2.14741647528173
"1251","FBN3",5.05406508485697
"1252","SLC47A1",-2.74620684214146
"1253","GARIN5A",2.47121954819359
"1254","MMEL1",4.46679047783702
"1255","PRDM16",-2.04736438414394
"1256","FHAD1",2.97737517477186
"1257","SH3BGRL3",2.27596755567581
"1258","CNKSR1",2.40383093700493
"1259","IL22RA1",2.2196268771969
"1260","PLK4",2.64455056606217
"1261","SYTL1",4.34269764145154
"1262","KIF2C",4.50366121259805
"1263","PTPRF",2.3880582109799
"1264","CYP4B1",4.63831273984709
"1265","IGSF3",2.9884688534862
"1266","CELSR2",4.70110820068173
"1267","ITGA10",-2.99215344397755
"1268","UCK2",2.57031807502772
"1269","ILDR2",2.55430340210488
"1270","NECTIN4",6.63398229820514
"1271","NUF2",4.63657960799411
"1272","PIGM",2.15015579524217
"1273","CRABP2",7.21810186943934
"1274","HDGF",2.07182813665021
"1275","XPR1",2.89606245009713
"1276","RORC",4.4487960537505
"1277","CGN",2.90303858386344
"1278","ADAMTSL4",-3.08355791856804
"1279","DTL",4.65130451453724
"1280","DUSP10",2.24769548495803
"1281","ATP8B2",-2.37072429555146
"1282","JTB",-2.03806046856581
"1283","TPM3",2.20175781989341
"1284","SLC39A1",-5.88073604647825
"1285","LYST",-2.17994384958623
"1286","MAP3K21",3.25285862766388
"1287","LEFTY2",-4.87445297910863
"1288","PSEN2",-4.17009973488108
"1289","WNT9A",-2.09619253990625
"1290","PTPN7",2.10573501590541
"1291","RHOB",-2.41886886460739
"1292","CHAC2",2.63067505996169
"1293","ZNF514",-2.01531016509757
"1294","AFF3",-3.33399255460817
"1295","CDCA7",3.8258042107613
"1296","GULP1",-2.14578024824339
"1297","PTH2R",7.97539201850256
"1298","HES6",2.84640067820801
"1299","GRIP2",-4.91032716220469
"1300","RBMS3",-3.17703433141688
"1301","ACKR2",4.23719679133323
"1302","GASK1A",-2.67389577087517
"1303","IGSF11",-2.72314427491318
"1304","TMEM108",3.96500309589498
"1305","ALDH1L1",-4.87052750602715
"1306","TRPC1",-3.2483248078062
"1307","NCEH1",2.99305178606667
"1308","ILDR1",8.29279606667864
"1309","MUC4",3.54232331151815
"1310","ATP10D",-2.13927209481473
"1311","OCIAD2",3.07686523311608
"1312","SNCA",-2.66898267489062
"1313","ANK2",-2.7137070886808
"1314","SFRP2",2.66773432146093
"1315","NKD2",2.14919099879017
"1316","ADAMTS16",-3.09570837700949
"1317","GZMA",2.55594925303373
"1318","HAPLN1",4.32287621864943
"1319","LIX1",9.31383356969548
"1320","TNFAIP8",2.06796581897461
"1321","CXCL14",2.06428375578527
"1322","N4BP3",2.44367067452912
"1323","KCNMB1",-2.54570996569779
"1324","KLHL3",-2.352025858993
"1325","DCDC2",5.12628351358135
"1326","FAM193B",-2.43802023897216
"1327","TNFRSF21",2.41851405304105
"1328","NFKBIE",2.57356393275743
"1329","ABRACL",3.68656799090233
"1330","MTFR2",3.87390286821708
"1331","SLC2A12",2.12865639851437
"1332","SHPRH",-2.33320903183403
"1333","VWDE",2.89696363360437
"1334","CDCA5",4.69277410427445
"1335","RPL32P18",2.11353922454208
"1336","EPHA1",4.44143587861081
"1337","NLGN4X",-2.64625833173286
"1338","RAB19",8.01191182356584
"1339","LUC7L2",-2.1444720992588
"1340","DENND2A",-3.46828123654285
"1341","CHST7",-4.35850827148236
"1342","NDUFB11",2.03789184127048
"1343","IL2RG",2.14918270741596
"1344","CSGALNACT1",-3.66617859188396
"1345","SLC25A37",-2.15926103392893
"1346","STAR",-7.29398946033591
"1347","GINS4",2.57532239634683
"1348","ADHFE1",-5.27474734414084
"1349","LACTB2",2.58260886836634
"1350","MAL2",8.53443725260021
"1351","NDUFB9",2.28977195159251
"1352","FAM83A",7.27670055418492
"1353","ARHGAP39",2.49685237475619
"1354","SLC39A4",2.98449066570727
"1355","VLDLR",-4.08718662787594
"1356","CDKN2B",2.45377761980437
"1357","CDKN2A",8.46369295926538
"1358","C9orf72",-2.57303322857865
"1359","NTRK2",-2.70650561734582
"1360","CRB2",4.83958124318039
"1361","GBGT1",-2.0564124393692
"1362","LCN2",9.04245938514641
"1363","CACNA1B",4.78315258669111
"1364","PROSER2",2.54424262913709
"1365","ZEB1",-2.06289323583024
"1366","FAM13C",-2.93329959101201
"1367","NPFFR1",4.26874910318172
"1368","PLEKHS1",7.27521863574476
"1369","MKI67",5.4647534289084
"1370","MTG1",-2.57362460236927
"1371","PAOX",-2.57567672938424
"1372","RGS10",2.30112946379595
"1373","SLC43A1",-2.79524795601423
"1374","PTPRJ",2.28521300888319
"1375","KLHL35",4.64409761101156
"1376","NCAM1",-2.49592920101219
"1377","ATM",-2.11406799347766
"1378","ST14",7.15820785833247
"1379","ADAM33",-4.31237595728172
"1380","FEZ1",-2.07062835583291
"1381","MPZL2",3.30987605742787
"1382","TAGLN",-2.54378876361544
"1383","KIAA1755",-4.01172081145475
"1384","PPP4C",2.13617705696078
"1385","ALDOA",-3.56672613601162
"1386","DOC2A",-2.8779239200806
"1387","HMGA2",5.1658145836045
"1388","CLEC1A",-2.42069734165653
"1389","MPP7",2.48898875632301
"1390","FCGR1A",3.117301677139
"1391","FAM124A",2.74809499300222
"1392","LYPD1",7.24266808657827
"1393","LYPD6B",7.15351538882884
"1394","WDR17",-2.58647817671957
"1395","DLG2",-3.68088986790151
"1396","TIMM8B",2.01087482166893
"1397","IL18",3.64249279491338
"1398","C2orf50",4.14298693988014
"1399","FOXO1",-2.81757211812645
"1400","ITPR1",-3.57401900704645
"1401","SLC7A11",2.10635313392031
"1402","ENKUR",2.84176024015019
"1403","ABTB3",4.10919465147612
"1404","NPAS3",2.15561912514451
"1405","KCTD14",3.67945156179152
"1406","ME3",-2.08119364793417
"1407","EPS8",-2.49947361852846
"1408","EDNRA",-2.74715167845737
"1409","NR3C2",-2.24097196665436
"1410","AKR1C2",-2.1636629406574
"1411","VENTX",-2.1620932134039
"1412","TMEM45B",4.5149518338992
"1413","CENPU",3.55882601716818
"1414","SERP2",-2.27119564814638
"1415","TDO2",5.86068659996823
"1416","PABPC3",2.76126883490138
"1417","CCL28",3.99131296540368
"1418","DST",-3.3408215723884
"1419","KCNE4",-2.71909642932609
"1420","AP1S3",3.11848659730111
"1421","SMPD4BP",-2.04061751982321
"1422","ARL11",3.12510004247802
"1423","SPC25",4.34978779186572
"1424","JMY",-2.21500602619834
"1425","ZSCAN1",2.9606171546721
"1426","PLEKHH2",-4.16092594619772
"1427","IGSF10",-4.42830358724519
"1428","SPARCL1",-3.06684150136775
"1429","CCNO",2.66307382973929
"1430","ANKRD22",4.93001127812
"1431","PRDM8",-3.84104082009097
"1432","PART1",6.9755372994837
"1433","MARVELD2",5.59291347377768
"1434","BANK1",3.73073591008925
"1435","ACOXL",4.99809489067906
"1436","CLGN",5.00650921484464
"1437","NR4A2",-3.93227102952489
"1438","PLA2R1",-3.27356603599497
"1439","CD96",2.03166367820989
"1440","SLC25A27",-3.99348306869513
"1441","ADGRF1",6.51325394860982
"1442","CYRIB",2.72086982252679
"1443","PLEKHG4B",2.26355175882746
"1444","CMTM7",4.39978530858675
"1445","CD8A",2.12358975828351
"1446","PTPRD",-3.81237070165489
"1447","CNKSR3",-2.23960708654999
"1448","PID1",-3.88292134930066
"1449","MCOLN2",2.85472324624651
"1450","LGI4",-3.88204146454689
"1451","DDAH1",2.19867885020408
"1452","CHD1",-2.15180532742712
"1453","ANKRD29",-3.85802301179961
"1454","THY1",3.08684632737811
"1455","UBASH3B",2.93706168945052
"1456","ROBO3",-3.16060493823307
"1457","ABI3BP",-2.7907062550869
"1458","ANGPT1",-2.18937162951492
"1459","GAL3ST2",5.27192865929944
"1460","ABCA9",-6.41016524503097
"1461","ABCA6",-6.06620309102535
"1462","ABCA5",-2.73330054166598
"1463","C4orf19",4.93046232154713
"1464","FAM167A",4.35654105599728
"1465","PGM5",-2.08608235367657
"1466","GBP5",2.97319131698805
"1467","CXADR",5.20087415109432
"1468","CHODL",4.07697536629354
"1469","JAM2",-2.56581679399954
"1470","ADAMTS1",-3.85398761258204
"1471","ADAMTS5",-3.18291573864279
"1472","SLFN13",2.89969852288365
"1473","WNT7A",9.73461957409878
"1474","FLCN",-2.55724606178667
"1475","PLCL2",-2.6049948903267
"1476","SKA1",5.47659665917804
"1477","USP43",3.73977521353713
"1478","RAB6B",2.33245040275961
"1479","EME1",2.21671935185237
"1480","FBXL18",2.2459694094893
"1481","PROM2",4.11176717406749
"1482","PTPRN2",-2.51609481212532
"1483","SLC7A7",2.18412391125144
"1484","TTN",-2.35406435157657
"1485","SPAG17",2.24966198739368
"1486","PPARGC1B",2.11050964237498
"1487","RAB39B",3.23415256551693
"1488","CLIC2",-2.24779791127024
"1489","MICU3",-2.93763759082002
"1490","PSD3",-3.39419726037389
"1491","GNA14",-3.32943236657955
"1492","MMP16",-2.05032082965275
"1493","BATF",2.59892122253558
"1494","FGF18",5.95736438070455
"1495","PCDH1",3.5635292202882
"1496","SH3RF2",2.72959322844385
"1497","PPP2R2B",3.66449641593121
"1498","PABIR3",-2.03735204501795
"1499","HKDC1",5.99211244862647
"1500","CD109",2.78185253151649
"1501","AIFM1",2.21245928667277
"1502","MFSD14A",-5.50510076743907
"1503","BUB1B",4.32017877103178
"1504","SST",7.36041281300871
"1505","NMNAT2",2.83998860700063
"1506","ATP2B2",4.50706319488459
"1507","RBPMS",-2.99368124776016
"1508","LRP8",2.24671084233811
"1509","KIT",-4.45490572372446
"1510","HYDIN",2.61361619780897
"1511","CCNB2",4.94008744174133
"1512","FAM81A",2.36733142025721
"1513","PWWP3B",-6.74289861142192
"1514","TSC22D3",-2.92239310627642
"1515","SVOPL",3.10172778899931
"1516","SLC34A2",7.49359162333621
"1517","KRTCAP3",4.53476064454981
"1518","GRHL3",5.57100483448067
"1519","GALNT14",5.24575728427785
"1520","RHPN1",3.85403594983466
"1521","LRRC43",2.06998345262098
"1522","XDH",7.4520598099682
"1523","DZIP1L",-2.37134458890518
"1524","MRAS",-2.06123869939061
"1525","CLSTN2",-4.72005851490078
"1526","GPRASP2",-3.71942888116793
"1527","RHBDL2",2.83997195605287
"1528","CDC25C",6.22777169867298
"1529","H4C8",2.77058619692237
"1530","TSPAN33",2.59889539533993
"1531","NRG2",-2.36486540080107
"1532","DNAH3",3.64248377697002
"1533","NCF1",2.39701766344143
"1534","DYNC1I1",-2.51147027636327
"1535","DUSP23",2.21336949752944
"1536","NBL1",-3.04364624241866
"1537","DMTN",3.09824369349929
"1538","ADAMTS4",-5.47690217483712
"1539","FCER1G",3.25347729057334
"1540","PAXBP1",-2.12071290524015
"1541","IFNAR2",-2.87935331042647
"1542","LAD1",6.2599262969287
"1543","TNNI1",4.02966005323444
"1544","C1QC",2.92781030408755
"1545","ATP5MC1",2.06350100587305
"1546","TUBBP5",2.41331919586902
"1547","SCUBE1",-5.63501995045662
"1548","M1AP",5.45219747099373
"1549","BTG2",-2.10575899755285
"1550","C1R",-2.58229501203282
"1551","STARD9",-4.59557479690678
"1552","TPPP3",2.34419907260335
"1553","CARMIL2",2.29781502625213
"1554","LYPD5",2.16670685752969
"1555","TNFRSF13C",2.73086541116695
"1556","FNDC5",-2.64965824898502
"1557","NR2F6",3.29745981673528
"1558","MIX23",2.28898397076503
"1559","CILP2",2.24673669742102
"1560","TFF3",2.16793682799059
"1561","TMPRSS3",8.00318891877567
"1562","RSPH1",2.53605085834479
"1563","ITGB2",2.42338589631146
"1564","RALGDS",-3.7610931747174
"1565","SLC2A6",2.1498785308507
"1566","PIERCE1",3.02606208644455
"1567","CFAP157",2.85109524966981
"1568","ZDHHC12",3.46937540569765
"1569","SPTBN4",-2.22774990719879
"1570","PLPP7",-3.20199703449707
"1571","MPZL3",2.50961576441102
"1572","TLCD1",4.34867729883877
"1573","S100A1",5.00069999855319
"1574","CCR5",2.42044534694695
"1575","PTH1R",-3.54851656104455
"1576","FGFR4",-2.51576422693471
"1577","NACC1",3.3827551263811
"1578","LY6E",3.16696479520832
"1579","TONSL",2.76862226146298
"1580","PTGER1",5.57086686619325
"1581","PWWP3A",-2.1136014638651
"1582","COL26A1",3.86348675902207
"1583","SH2B2",2.60618353741574
"1584","MRNIP",-2.33603985013925
"1585","COX7A1",-2.68767508054059
